"name","valueType","entityType","mimeType","unit","occurrenceGroup","repeatable","categories:es","categories:ca","opal::derivedFrom","maelstrom::administrative_information:en","questionName","maelstrom::data_source:en","script","maelstrom::uuid","stage","questionnaire","label:es","description:es","labelNext:es","labelPrevious:es","labelStart:es","labelFinish:es","labelInterrupt:es","labelResume:es","labelCancel:es","conclusion:es","label:ca","description:ca","labelNext:ca","labelPrevious:ca","labelStart:ca","labelFinish:ca","labelInterrupt:ca","labelResume:ca","labelCancel:ca","conclusion:ca","section","page","required","maxCount"
"FAMILIA_HIJO_5_ENFERMEDADES_LUPUS_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_LUPUS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_LUPUS.EDAD.EDAD_MADRE_EPOC')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_LUPUS_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_LUPUS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_LUPUS.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_EPOC_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_EPOC","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_EPOC.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_EPOC_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_EPOC","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_EPOC.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_ASMA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_ASMA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_ASMA.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_ASMA_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_ASMA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_ASMA.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_OSTEOPOROSIS_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_OSTEOPOROSIS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_OSTEOPOROSIS.EDAD.EDAD_MADRE_EPOC')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_OSTEOPOROSIS_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_OSTEOPOROSIS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_OSTEOPOROSIS.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_DEPRESION_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_DEPRESION","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_DEPRESION.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_DEPRESION_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_DEPRESION","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_DEPRESION.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_MIGRANA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_MIGRANA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_MIGRANA.EDAD.EDAD_HIJO_1_DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_MIGRANA_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_MIGRANA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_MIGRANA.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_ESQUIZOFRENIA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_ESQUIZOFRENIA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_ESQUIZOFRENIA.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_ESQUIZOFRENIA_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_ESQUIZOFRENIA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_ESQUIZOFRENIA.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_ALZHEIMER_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_ALZHEIMER","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_ALZHEIMER.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_ALZHEIMER_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_ALZHEIMER","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_ALZHEIMER.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_PARKINSON_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_PARKINSON","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_PARKINSON.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_5_ENFERMEDADES_PARKINSON_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_5_PARKINSON","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_5_PARKINSON.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.CANCER')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_DIABETES","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.DIABETES')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HTA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.HTA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HIPERCOLESTEROLEMIA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.HIPERCOLESTEROLEMIA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ICTUS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ICTUS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_INFARTO","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.INFARTO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ANGINA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ANGINA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HELICOBACTER","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.HELICOBACTER')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CROHN","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.CROHN')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_COLITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.COLITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_POLIPOS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.POLIPOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HEPATITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.HEPATITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ALERGIA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ALERGIAS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_RINITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.RINITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ECZEMA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ECZEMA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_PSORIASIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.PSORIASIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ARTRITIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ARTRITIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_LUPUS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.LUPUS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_EPOC","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.EPOC')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ASMA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ASMA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_OSTEOPOROSIS","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.OSTEOPOROSIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_DEPRESION","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.DEPRESION')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_MIGRANA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.MIGRANA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ESQUIZOFRENIA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ESQUIZOFRENIA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ALZHEIMER","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.ALZHEIMER')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_PARKINSON","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.PARKINSON')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_NINGUNA","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.NINGUNA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_NS_NC_ENFERMEDADES","boolean","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/ENFERMEDADES_HIJO_6","Questionnaire/Interview related information","M1","Questionnaire","$('ENFERMEDADES_HIJO_6.NS_NC_ENFERMEDADES')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_1_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CANCER_1","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CANCER_1.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_1_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CANCER_1","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CANCER_1.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_1_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HIJO_6_CANCER_1","Questionnaire/Interview related information","M2","Questionnaire","$('LOCALIZACION_HIJO_6_CANCER_1.LOCALIZACION_CANCER.LOCALIZACION_MADRE_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_1_OTRO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HIJO_6_CANCER_1","Questionnaire/Interview related information","M2","Questionnaire","$('LOCALIZACION_HIJO_6_CANCER_1.OTRO.PAIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_OTRO_2","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_OTRO_CANCER_1","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_OTRO_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_2_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CANCER_2","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CANCER_2.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_2_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CANCER_2","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CANCER_2.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_2_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HIJO_6_CANCER_2","Questionnaire/Interview related information","M2","Questionnaire","$('LOCALIZACION_HIJO_6_CANCER_2.LOCALIZACION_CANCER.LOCALIZACION_MADRE_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_2_OTRO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HIJO_6_CANCER_2","Questionnaire/Interview related information","M2","Questionnaire","$('LOCALIZACION_HIJO_6_CANCER_2.OTRO.PAIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_OTRO_3","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_OTRO_CANCER_2","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_OTRO_CANCER_2')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_3_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CANCER_3","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CANCER_3.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_3_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CANCER_3","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CANCER_3.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_3_TIPO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HIJO_6_CANCER_3","Questionnaire/Interview related information","M2","Questionnaire","$('LOCALIZACION_HIJO_6_CANCER_3.LOCALIZACION_CANCER.LOCALIZACION_MADRE_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CANCER_3_OTRO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/LOCALIZACION_HIJO_6_CANCER_3","Questionnaire/Interview related information","M2","Questionnaire","$('LOCALIZACION_HIJO_6_CANCER_3.OTRO.PAIS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_DIABETES_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_DIABETES","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_DIABETES.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_DIABETES_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_DIABETES","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_DIABETES.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HTA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_HTA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_HTA.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HTA_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_HTA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_HTA.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HIPERCOLESTEROLEMIA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_COLESTEROL","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_COLESTEROL.EDAD.EDAD_MADRE_HTA')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HIPERCOLESTEROLEMIA_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_COLESTEROL","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_COLESTEROL.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ICTUS_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_ICTUS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_ICTUS.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ICTUS_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_ICTUS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_ICTUS.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_INFARTO_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_INFARTO","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_INFARTO.EDAD_DIAGNOSTICO_HIJO.EDAD_HIJO_1_CANCER_1')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_INFARTO_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_INFARTO","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_INFARTO.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ANGINA_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_ANGINA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_ANGINA.EDAD.EDAD_MADRE_INFARTO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_ANGINA_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_ANGINA","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_ANGINA.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HELICOBACTER_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_HELICOBACTER","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_HELICOBACTER.EDAD.EDAD_MADRE_INFARTO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_HELICOBACTER_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_HELICOBACTER","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_HELICOBACTER.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CHRON_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CROHN","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CROHN.EDAD.EDAD_MADRE_INFARTO')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_CHRON_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_CROHN","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_CROHN.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_COLITIS_EDAD","integer","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_COLITIS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_COLITIS.EDAD.EDAD_MADRE_POLIPOS')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
"FAMILIA_HIJO_6_ENFERMEDADES_COLITIS_RANGO","text","Participant","","","","false","","","/datasource/GCAT/table/MICA/variable/HIJO_6_COLITIS","Questionnaire/Interview related information","M2","Questionnaire","$('HIJO_6_COLITIS.RANGO_EDAD.RANG_EDAD')","character(0)",,,,,,,,,,,,,,,,,,,,,,,,,,
